time,node,event,signal_dbm,noise_dbm
11.0004,7,PHY_RX,-34.935,-93.966
11.0004,4,PHY_RX,-37.4402,-93.966
11.0004,2,PHY_RX,-40.7224,-93.966
11.0004,9,PHY_RX,-43.6678,-93.966
11.0004,5,PHY_RX,-47.0289,-93.966
11.0004,8,PHY_RX,-52.5439,-93.966
11.1,1,MAC_TX_OK,NA,NA
11.1002,0,PHY_RX,-30.6571,-93.966
11.1002,0,MAC_TX_OK,NA,NA
11.1002,6,PHY_RX,-30.6571,-93.966
11.1002,3,PHY_RX,-32.5729,-93.966
11.1002,4,PHY_RX,-36.9606,-93.966
11.1002,7,PHY_RX,-38.0038,-93.966
11.1002,2,PHY_RX,-42.5063,-93.966
11.1002,9,PHY_RX,-43.929,-93.966
11.1002,5,PHY_RX,-46.2089,-93.966
11.1002,8,PHY_RX,-52.7449,-93.966
11.1002,1,PHY_RX,-30.6571,-93.966
11.1002,6,PHY_RX,-30.6571,-93.966
11.1002,3,PHY_RX,-36.406,-93.966
11.1002,4,PHY_RX,-35.9065,-93.966
11.1002,7,PHY_RX,-40.7541,-93.966
11.1002,9,PHY_RX,-41.8944,-93.966
11.1002,2,PHY_RX,-43.7903,-93.966
11.1002,5,PHY_RX,-45.6571,-93.966
11.1002,8,PHY_RX,-52.5967,-93.966
11.1004,1,PHY_RX,-30.6571,-93.966
11.1004,6,PHY_RX,-30.6571,-93.966
11.1004,3,PHY_RX,-36.4039,-93.966
11.1004,4,PHY_RX,-35.9094,-93.966
11.1004,7,PHY_RX,-40.7538,-93.966
11.1004,9,PHY_RX,-41.8963,-93.966
11.1004,2,PHY_RX,-43.7908,-93.966
11.1004,5,PHY_RX,-45.6572,-93.966
11.1004,8,PHY_RX,-52.5969,-93.966
11.1004,0,PHY_RX,-30.6571,-93.966
11.1004,6,PHY_RX,-30.6571,-93.966
11.1004,3,PHY_RX,-32.5736,-93.966
11.1004,4,PHY_RX,-36.9668,-93.966
11.1004,7,PHY_RX,-38.0105,-93.966
11.1004,2,PHY_RX,-42.5121,-93.966
11.1004,9,PHY_RX,-43.9299,-93.966
11.1004,5,PHY_RX,-46.2062,-93.966
11.1004,8,PHY_RX,-52.7446,-93.966
11.2,1,MAC_TX_OK,NA,NA
11.2002,0,PHY_RX,-30.6571,-93.966
11.2002,0,MAC_TX_OK,NA,NA
11.2002,6,PHY_RX,-30.6571,-93.966
11.2002,3,PHY_RX,-33.824,-93.966
11.2002,4,PHY_RX,-38.7069,-93.966
11.2002,7,PHY_RX,-39.8986,-93.966
11.2002,2,PHY_RX,-44.2106,-93.966
11.2002,9,PHY_RX,-44.2033,-93.966
11.2002,5,PHY_RX,-45.4044,-93.966
11.2002,8,PHY_RX,-52.6958,-93.966
11.2002,1,PHY_RX,-30.6571,-93.966
11.2002,6,PHY_RX,-30.6571,-93.966
11.2002,3,PHY_RX,-34.5811,-93.966
11.2002,4,PHY_RX,-39.1538,-93.966
11.2002,7,PHY_RX,-40.4637,-93.966
11.2002,9,PHY_RX,-44.0529,-93.966
11.2002,2,PHY_RX,-44.765,-93.966
11.2002,5,PHY_RX,-45.7112,-93.966
11.2002,8,PHY_RX,-52.9121,-93.966
11.2004,1,PHY_RX,-30.6571,-93.966
11.2004,6,PHY_RX,-30.6571,-93.966
11.2004,3,PHY_RX,-34.5802,-93.966
11.2004,4,PHY_RX,-39.1563,-93.966
11.2004,7,PHY_RX,-40.4634,-93.966
11.2004,9,PHY_RX,-44.0536,-93.966
11.2004,2,PHY_RX,-44.766,-93.966
11.2004,5,PHY_RX,-45.7112,-93.966
11.2004,8,PHY_RX,-52.9124,-93.966
11.2004,0,PHY_RX,-30.6571,-93.966
11.2004,6,PHY_RX,-30.6571,-93.966
11.2004,3,PHY_RX,-33.831,-93.966
11.2004,4,PHY_RX,-38.7123,-93.966
11.2004,7,PHY_RX,-39.9045,-93.966
11.2004,2,PHY_RX,-44.2161,-93.966
11.2004,9,PHY_RX,-44.2002,-93.966
11.2004,5,PHY_RX,-45.4018,-93.966
11.2004,8,PHY_RX,-52.6958,-93.966
11.3,1,MAC_TX_OK,NA,NA
11.3002,0,PHY_RX,-30.6571,-93.966
11.3002,0,MAC_TX_OK,NA,NA
11.3002,6,PHY_RX,-30.6571,-93.966
11.3002,3,PHY_RX,-36.3372,-93.966
11.3002,4,PHY_RX,-40.2492,-93.966
11.3002,7,PHY_RX,-41.6062,-93.966
11.3002,9,PHY_RX,-43.4429,-93.966
11.3002,5,PHY_RX,-44.6573,-93.966
11.3002,2,PHY_RX,-46.2005,-93.966
11.3002,8,PHY_RX,-52.7083,-93.966
11.3002,1,PHY_RX,-30.6571,-93.966
11.3002,6,PHY_RX,-30.8104,-93.966
11.3002,3,PHY_RX,-34.6791,-93.966
11.3002,7,PHY_RX,-40.1673,-93.966
11.3002,4,PHY_RX,-41.9812,-93.966
11.3002,9,PHY_RX,-44.9942,-93.966
11.3002,2,PHY_RX,-46.413,-93.966
11.3002,5,PHY_RX,-45.7658,-93.966
11.3002,8,PHY_RX,-53.2207,-93.966
11.3004,1,PHY_RX,-30.6571,-93.966
11.3004,6,PHY_RX,-30.8141,-93.966
11.3004,3,PHY_RX,-34.68,-93.966
11.3004,7,PHY_RX,-40.1671,-93.966
11.3004,4,PHY_RX,-41.9834,-93.966
11.3004,9,PHY_RX,-44.995,-93.966
11.3004,2,PHY_RX,-46.4143,-93.966
11.3004,5,PHY_RX,-45.7659,-93.966
11.3004,8,PHY_RX,-53.2209,-93.966
11.3004,0,PHY_RX,-30.6571,-93.966
11.3004,6,PHY_RX,-30.6571,-93.966
11.3004,3,PHY_RX,-36.3462,-93.966
11.3004,4,PHY_RX,-40.2541,-93.966
11.3004,7,PHY_RX,-41.6116,-93.966
11.3004,9,PHY_RX,-43.441,-93.966
11.3004,5,PHY_RX,-44.6549,-93.966
11.3004,2,PHY_RX,-46.2067,-93.966
11.3004,8,PHY_RX,-52.7084,-93.966
11.4,1,MAC_TX_OK,NA,NA
11.4002,0,PHY_RX,-30.6571,-93.966
11.4002,0,MAC_TX_OK,NA,NA
11.4002,6,PHY_RX,-34.6657,-93.966
11.4002,3,PHY_RX,-39.0246,-93.966
11.4002,4,PHY_RX,-41.6299,-93.966
11.4002,5,PHY_RX,-44.0026,-93.966
11.4002,7,PHY_RX,-43.1478,-93.966
11.4002,9,PHY_RX,-43.0958,-93.966
11.4002,2,PHY_RX,-47.9522,-93.966
11.4002,8,PHY_RX,-52.7819,-93.966
11.4002,1,PHY_RX,-30.6571,-93.966
11.4002,3,PHY_RX,-36.5186,-93.966
11.4002,6,PHY_RX,-34.5768,-93.966
11.4002,7,PHY_RX,-39.8648,-93.966
11.4002,4,PHY_RX,-44.4011,-93.966
11.4002,5,PHY_RX,-45.8211,-93.966
11.4002,9,PHY_RX,-46.0864,-93.966
11.4002,2,PHY_RX,-47.9501,-93.966
11.4002,8,PHY_RX,-53.5227,-93.966
11.4004,1,PHY_RX,-30.6571,-93.966
11.4004,3,PHY_RX,-36.5206,-93.966
11.4004,6,PHY_RX,-34.5795,-93.966
11.4004,7,PHY_RX,-39.8646,-93.966
11.4004,4,PHY_RX,-44.403,-93.966
11.4004,5,PHY_RX,-45.8211,-93.966
11.4004,9,PHY_RX,-46.0873,-93.966
11.4004,2,PHY_RX,-47.9513,-93.966
11.4004,8,PHY_RX,-53.5229,-93.966
11.4004,0,PHY_RX,-30.6571,-93.966
11.4004,6,PHY_RX,-34.6801,-93.966
11.4004,3,PHY_RX,-39.0332,-93.966
11.4004,4,PHY_RX,-41.6343,-93.966
11.4004,5,PHY_RX,-44.0006,-93.966
11.4004,7,PHY_RX,-43.1527,-93.966
11.4004,9,PHY_RX,-43.0954,-93.966
11.4004,2,PHY_RX,-47.9576,-93.966
11.4004,8,PHY_RX,-52.7823,-93.966
11.5,1,MAC_TX_OK,NA,NA
11.5002,0,PHY_RX,-30.9413,-93.966
11.5002,0,MAC_TX_OK,NA,NA
11.5002,6,PHY_RX,-38.532,-93.966
11.5002,3,PHY_RX,-41.5452,-93.966
11.5002,4,PHY_RX,-42.1953,-93.966
11.5002,7,PHY_RX,-43.7003,-93.966
11.5002,9,PHY_RX,-43.2261,-93.966
11.5002,5,PHY_RX,-44.505,-93.966
11.5002,2,PHY_RX,-49.5236,-93.966
11.5002,8,PHY_RX,-52.9265,-93.966
11.5002,1,PHY_RX,-30.9461,-93.966
11.5002,6,PHY_RX,-38.0416,-93.966
11.5002,7,PHY_RX,-39.1569,-93.966
11.5002,3,PHY_RX,-39.6191,-93.966
11.5002,4,PHY_RX,-45.7984,-93.966
11.5002,5,PHY_RX,-46.7912,-93.966
11.5002,9,PHY_RX,-47.2393,-93.966
11.5002,2,PHY_RX,-49.5944,-93.966
11.5002,8,PHY_RX,-53.9394,-93.966
11.5004,1,PHY_RX,-30.9493,-93.966
11.5004,6,PHY_RX,-38.0447,-93.966
11.5004,7,PHY_RX,-39.1561,-93.966
11.5004,3,PHY_RX,-39.6222,-93.966
11.5004,4,PHY_RX,-45.7992,-93.966
11.5004,5,PHY_RX,-46.7924,-93.966
11.5004,9,PHY_RX,-47.2403,-93.966
11.5004,2,PHY_RX,-49.596,-93.966
11.5004,8,PHY_RX,-53.9399,-93.966
11.5004,0,PHY_RX,-30.954,-93.966
11.5004,6,PHY_RX,-38.5434,-93.966
11.5004,3,PHY_RX,-41.5531,-93.966
11.5004,4,PHY_RX,-42.196,-93.966
11.5004,7,PHY_RX,-43.6988,-93.966
11.5004,9,PHY_RX,-43.2274,-93.966
11.5004,5,PHY_RX,-44.5082,-93.966
11.5004,2,PHY_RX,-49.5285,-93.966
11.5004,8,PHY_RX,-52.9271,-93.966
11.6,1,MAC_TX_OK,NA,NA
11.6002,0,PHY_RX,-33.228,-93.966
11.6002,0,MAC_TX_OK,NA,NA
11.6002,4,PHY_RX,-42.6458,-93.966
11.6002,6,PHY_RX,-42.1527,-93.966
11.6002,3,PHY_RX,-43.7428,-93.966
11.6002,7,PHY_RX,-43.3369,-93.966
11.6002,9,PHY_RX,-43.1697,-93.966
11.6002,5,PHY_RX,-45.5485,-93.966
11.6002,2,PHY_RX,-50.9388,-93.966
11.6002,8,PHY_RX,-53.5249,-93.966
11.6002,1,PHY_RX,-33.2318,-93.966
11.6002,7,PHY_RX,-35.9807,-93.966
11.6002,6,PHY_RX,-37.9779,-93.966
11.6002,3,PHY_RX,-39.5256,-93.966
11.6002,4,PHY_RX,-44.6193,-93.966
11.6002,5,PHY_RX,-45.9896,-93.966
11.6002,9,PHY_RX,-46.532,-93.966
11.6002,2,PHY_RX,-49.6123,-93.966
11.6002,8,PHY_RX,-53.7219,-93.966
11.6004,1,PHY_RX,-33.2344,-93.966
11.6004,7,PHY_RX,-35.9774,-93.966
11.6004,6,PHY_RX,-37.9776,-93.966
11.6004,3,PHY_RX,-39.5247,-93.966
11.6004,4,PHY_RX,-44.6181,-93.966
11.6004,5,PHY_RX,-45.9886,-93.966
11.6004,9,PHY_RX,-46.531,-93.966
11.6004,2,PHY_RX,-49.6122,-93.966
11.6004,8,PHY_RX,-53.7217,-93.966
11.6004,0,PHY_RX,-33.2382,-93.966
11.6004,4,PHY_RX,-42.6481,-93.966
11.6004,6,PHY_RX,-42.1638,-93.966
11.6004,3,PHY_RX,-43.7477,-93.966
11.6004,7,PHY_RX,-43.336,-93.966
11.6004,9,PHY_RX,-43.1689,-93.966
11.6004,5,PHY_RX,-45.5522,-93.966
11.6004,2,PHY_RX,-50.9433,-93.966
11.6004,8,PHY_RX,-53.5271,-93.966
11.7,1,MAC_TX_OK,NA,NA
11.7002,0,PHY_RX,-36.6096,-93.966
11.7002,0,MAC_TX_OK,NA,NA
11.7002,4,PHY_RX,-43.5171,-93.966
11.7002,7,PHY_RX,-43.203,-93.966
11.7002,9,PHY_RX,-43.1624,-93.966
11.7002,3,PHY_RX,-45.1879,-93.966
11.7002,6,PHY_RX,-45.1232,-93.966
11.7002,5,PHY_RX,-46.6785,-93.966
11.7002,2,PHY_RX,-52.2143,-93.966
11.7002,8,PHY_RX,-54.1779,-93.966
11.7002,7,PHY_RX,-31.3715,-93.966
11.7002,1,PHY_RX,-36.6139,-93.966
11.7002,3,PHY_RX,-38.3992,-93.966
11.7002,6,PHY_RX,-37.8021,-93.966
11.7002,4,PHY_RX,-43.0207,-93.966
11.7002,5,PHY_RX,-44.8335,-93.966
11.7002,9,PHY_RX,-45.2396,-93.966
11.7002,2,PHY_RX,-49.5078,-93.966
11.7002,8,PHY_RX,-53.5096,-93.966
11.7004,7,PHY_RX,-31.3669,-93.966
11.7004,1,PHY_RX,-36.6168,-93.966
11.7004,3,PHY_RX,-38.3982,-93.966
11.7004,6,PHY_RX,-37.802,-93.966
11.7004,4,PHY_RX,-43.0192,-93.966
11.7004,5,PHY_RX,-44.8325,-93.966
11.7004,9,PHY_RX,-45.2385,-93.966
11.7004,2,PHY_RX,-49.5078,-93.966
11.7004,8,PHY_RX,-53.5095,-93.966
11.7004,0,PHY_RX,-36.6211,-93.966
11.7004,4,PHY_RX,-43.5205,-93.966
11.7004,7,PHY_RX,-43.203,-93.966
11.7004,9,PHY_RX,-43.1632,-93.966
11.7004,3,PHY_RX,-45.1926,-93.966
11.7004,6,PHY_RX,-45.132,-93.966
11.7004,5,PHY_RX,-46.6824,-93.966
11.7004,2,PHY_RX,-52.2183,-93.966
11.7004,8,PHY_RX,-54.18,-93.966
11.8,1,MAC_TX_OK,NA,NA
11.8002,0,PHY_RX,-37.6527,-93.966
11.8002,0,MAC_TX_OK,NA,NA
11.8002,9,PHY_RX,-42.8293,-93.966
11.8002,4,PHY_RX,-43.9087,-93.966
11.8002,7,PHY_RX,-43.478,-93.966
11.8002,3,PHY_RX,-46.0384,-93.966
11.8002,5,PHY_RX,-47.259,-93.966
11.8002,6,PHY_RX,-47.0756,-93.966
11.8002,2,PHY_RX,-53.0287,-93.966
11.8002,8,PHY_RX,-54.4617,-93.966
11.8002,7,PHY_RX,-30.6571,-93.966
11.8002,1,PHY_RX,-37.6522,-93.966
11.8002,3,PHY_RX,-38.6478,-93.966
11.8002,6,PHY_RX,-39.4087,-93.966
11.8002,4,PHY_RX,-41.27,-93.966
11.8002,5,PHY_RX,-43.9524,-93.966
11.8002,9,PHY_RX,-43.4823,-93.966
11.8002,2,PHY_RX,-49.9235,-93.966
11.8002,8,PHY_RX,-53.5024,-93.966
11.8004,7,PHY_RX,-30.6571,-93.966
11.8004,1,PHY_RX,-37.6518,-93.966
11.8004,3,PHY_RX,-38.6486,-93.966
11.8004,6,PHY_RX,-39.4108,-93.966
11.8004,4,PHY_RX,-41.2686,-93.966
11.8004,5,PHY_RX,-43.9519,-93.966
11.8004,9,PHY_RX,-43.4806,-93.966
11.8004,2,PHY_RX,-49.9241,-93.966
11.8004,8,PHY_RX,-53.5025,-93.966
11.8004,0,PHY_RX,-37.6512,-93.966
11.8004,9,PHY_RX,-42.8265,-93.966
11.8004,4,PHY_RX,-43.9084,-93.966
11.8004,7,PHY_RX,-43.4781,-93.966
11.8004,3,PHY_RX,-46.0397,-93.966
11.8004,5,PHY_RX,-47.2594,-93.966
11.8004,6,PHY_RX,-47.0797,-93.966
11.8004,2,PHY_RX,-53.0303,-93.966
11.8004,8,PHY_RX,-54.4617,-93.966
11.9,1,MAC_TX_OK,NA,NA
11.9002,0,PHY_RX,-37.7726,-93.966
11.9002,0,MAC_TX_OK,NA,NA
11.9002,9,PHY_RX,-42.6799,-93.966
11.9002,7,PHY_RX,-43.9251,-93.966
11.9002,4,PHY_RX,-44.5972,-93.966
11.9002,3,PHY_RX,-46.7694,-93.966
11.9002,5,PHY_RX,-47.637,-93.966
11.9002,6,PHY_RX,-48.5559,-93.966
11.9002,2,PHY_RX,-53.2319,-93.966
11.9002,8,PHY_RX,-54.3903,-93.966
11.9002,7,PHY_RX,-31.4429,-93.966
11.9002,1,PHY_RX,-37.7739,-93.966
11.9002,3,PHY_RX,-39.6172,-93.966
11.9002,4,PHY_RX,-40.1217,-93.966
11.9002,6,PHY_RX,-41.6742,-93.966
11.9002,9,PHY_RX,-41.586,-93.966
11.9002,5,PHY_RX,-43.4071,-93.966
11.9002,2,PHY_RX,-49.8667,-93.966
11.9002,8,PHY_RX,-53.0735,-93.966
11.9004,7,PHY_RX,-31.4438,-93.966
11.9004,1,PHY_RX,-37.7748,-93.966
11.9004,3,PHY_RX,-39.6179,-93.966
11.9004,4,PHY_RX,-40.121,-93.966
11.9004,6,PHY_RX,-41.676,-93.966
11.9004,9,PHY_RX,-41.5864,-93.966
11.9004,5,PHY_RX,-43.4063,-93.966
11.9004,2,PHY_RX,-49.866,-93.966
11.9004,8,PHY_RX,-53.0731,-93.966
11.9004,0,PHY_RX,-37.7761,-93.966
11.9004,9,PHY_RX,-42.6861,-93.966
11.9004,7,PHY_RX,-43.9286,-93.966
11.9004,4,PHY_RX,-44.6021,-93.966
11.9004,3,PHY_RX,-46.7735,-93.966
11.9004,5,PHY_RX,-47.6366,-93.966
11.9004,6,PHY_RX,-48.5621,-93.966
11.9004,2,PHY_RX,-53.2319,-93.966
11.9004,8,PHY_RX,-54.3909,-93.966
12,1,MAC_TX_OK,NA,NA
12.0002,0,PHY_RX,-38.8027,-93.966
12.0002,0,MAC_TX_OK,NA,NA
12.0002,7,PHY_RX,-44.9638,-93.966
12.0002,9,PHY_RX,-44.4381,-93.966
12.0002,4,PHY_RX,-46.1187,-93.966
12.0002,3,PHY_RX,-47.4655,-93.966
12.0002,5,PHY_RX,-47.5281,-93.966
12.0002,6,PHY_RX,-50.2862,-93.966
12.0002,2,PHY_RX,-53.2712,-93.966
12.0002,8,PHY_RX,-54.6168,-93.966
12.0002,7,PHY_RX,-32.4707,-93.966
12.0002,1,PHY_RX,-38.804,-93.966
12.0002,3,PHY_RX,-39.7844,-93.966
12.0002,4,PHY_RX,-39.5802,-93.966
12.0002,5,PHY_RX,-42.4067,-93.966
12.0002,9,PHY_RX,-42.099,-93.966
12.0002,6,PHY_RX,-43.6414,-93.966
12.0002,2,PHY_RX,-49.0251,-93.966
12.0002,8,PHY_RX,-52.6252,-93.966
12.0004,7,PHY_RX,-32.4716,-93.966
12.0004,1,PHY_RX,-38.8049,-93.966
12.0004,3,PHY_RX,-39.7841,-93.966
12.0004,4,PHY_RX,-39.58,-93.966
12.0004,5,PHY_RX,-42.4059,-93.966
12.0004,9,PHY_RX,-42.0995,-93.966
12.0004,6,PHY_RX,-43.6429,-93.966
12.0004,2,PHY_RX,-49.0245,-93.966
12.0004,8,PHY_RX,-52.6248,-93.966
12.0004,0,PHY_RX,-38.8061,-93.966
12.0004,7,PHY_RX,-44.9672,-93.966
12.0004,9,PHY_RX,-44.4436,-93.966
12.0004,4,PHY_RX,-46.1239,-93.966
12.0004,3,PHY_RX,-47.4666,-93.966
12.0004,5,PHY_RX,-47.5278,-93.966
12.0004,6,PHY_RX,-50.2916,-93.966
12.0004,2,PHY_RX,-53.2715,-93.966
12.0004,8,PHY_RX,-54.6177,-93.966
12.1,1,MAC_TX_OK,NA,NA
12.1002,0,PHY_RX,-39.8036,-93.966
12.1002,0,MAC_TX_OK,NA,NA
12.1002,7,PHY_RX,-46.4841,-93.966
12.1002,9,PHY_RX,-46.0099,-93.966
12.1002,3,PHY_RX,-47.8039,-93.966
12.1002,4,PHY_RX,-47.6474,-93.966
12.1002,5,PHY_RX,-47.4184,-93.966
12.1002,6,PHY_RX,-51.6084,-93.966
12.1002,2,PHY_RX,-53.4011,-93.966
12.1002,8,PHY_RX,-54.9188,-93.966
12.1002,7,PHY_RX,-34.7296,-93.966
12.1002,1,PHY_RX,-39.8048,-93.966
12.1002,3,PHY_RX,-39.4477,-93.966
12.1002,4,PHY_RX,-39.6988,-93.966
12.1002,5,PHY_RX,-41.3441,-93.966
12.1002,9,PHY_RX,-42.6597,-93.966
12.1002,6,PHY_RX,-44.9704,-93.966
12.1002,2,PHY_RX,-48.3087,-93.966
12.1002,8,PHY_RX,-52.2404,-93.966
12.1004,7,PHY_RX,-34.7318,-93.966
12.1004,1,PHY_RX,-39.8056,-93.966
12.1004,3,PHY_RX,-39.4474,-93.966
12.1004,4,PHY_RX,-39.6992,-93.966
12.1004,5,PHY_RX,-41.3432,-93.966
12.1004,9,PHY_RX,-42.6602,-93.966
12.1004,6,PHY_RX,-44.9711,-93.966
12.1004,2,PHY_RX,-48.3081,-93.966
12.1004,8,PHY_RX,-52.2401,-93.966
12.1004,0,PHY_RX,-39.8068,-93.966
12.1004,7,PHY_RX,-46.4896,-93.966
12.1004,9,PHY_RX,-46.0148,-93.966
12.1004,3,PHY_RX,-47.805,-93.966
12.1004,4,PHY_RX,-47.6524,-93.966
12.1004,5,PHY_RX,-47.4181,-93.966
12.1004,6,PHY_RX,-51.6118,-93.966
12.1004,2,PHY_RX,-53.4016,-93.966
12.1004,8,PHY_RX,-54.9199,-93.966
12.2,1,MAC_TX_OK,NA,NA
12.2002,0,PHY_RX,-41.436,-93.966
12.2002,0,MAC_TX_OK,NA,NA
12.2002,5,PHY_RX,-47.3016,-93.966
12.2002,9,PHY_RX,-47.0029,-93.966
12.2002,3,PHY_RX,-48.1295,-93.966
12.2002,7,PHY_RX,-48.0373,-93.966
12.2002,4,PHY_RX,-49.0991,-93.966
12.2002,6,PHY_RX,-52.6038,-93.966
12.2002,2,PHY_RX,-53.6178,-93.966
12.2002,8,PHY_RX,-55.287,-93.966
12.2002,7,PHY_RX,-37.7033,-93.966
12.2002,3,PHY_RX,-41.1261,-93.966
12.2002,1,PHY_RX,-41.4358,-93.966
12.2002,4,PHY_RX,-41.8933,-93.966
12.2002,5,PHY_RX,-42.7037,-93.966
12.2002,9,PHY_RX,-44.8104,-93.966
12.2002,6,PHY_RX,-45.8395,-93.966
12.2002,2,PHY_RX,-48.2174,-93.966
12.2002,8,PHY_RX,-52.8565,-93.966
12.2004,7,PHY_RX,-37.706,-93.966
12.2004,3,PHY_RX,-41.1279,-93.966
12.2004,1,PHY_RX,-41.4357,-93.966
12.2004,4,PHY_RX,-41.8952,-93.966
12.2004,5,PHY_RX,-42.7051,-93.966
12.2004,9,PHY_RX,-44.8105,-93.966
12.2004,6,PHY_RX,-45.8402,-93.966
12.2004,2,PHY_RX,-48.2186,-93.966
12.2004,8,PHY_RX,-52.8571,-93.966
12.2004,0,PHY_RX,-41.4356,-93.966
12.2004,5,PHY_RX,-47.2973,-93.966
12.2004,9,PHY_RX,-46.9982,-93.966
12.2004,3,PHY_RX,-48.1266,-93.966
12.2004,7,PHY_RX,-48.0382,-93.966
12.2004,4,PHY_RX,-49.1001,-93.966
12.2004,6,PHY_RX,-52.6042,-93.966
12.2004,2,PHY_RX,-53.6189,-93.966
12.2004,8,PHY_RX,-55.2864,-93.966
12.3,1,MAC_TX_OK,NA,NA
12.3002,0,PHY_RX,-41.6275,-93.966
12.3002,0,MAC_TX_OK,NA,NA
12.3002,9,PHY_RX,-45.5539,-93.966
12.3002,3,PHY_RX,-47.5569,-93.966
12.3002,5,PHY_RX,-47.6107,-93.966
12.3002,4,PHY_RX,-48.4842,-93.966
12.3002,7,PHY_RX,-48.2887,-93.966
12.3002,6,PHY_RX,-52.7405,-93.966
12.3002,2,PHY_RX,-53.9462,-93.966
12.3002,8,PHY_RX,-55.0468,-93.966
12.3002,7,PHY_RX,-40.8885,-93.966
12.3002,1,PHY_RX,-41.6282,-93.966
12.3002,3,PHY_RX,-43.4802,-93.966
12.3002,4,PHY_RX,-43.6921,-93.966
12.3002,5,PHY_RX,-45.0159,-93.966
12.3002,9,PHY_RX,-44.9337,-93.966
12.3002,6,PHY_RX,-46.6796,-93.966
12.3002,2,PHY_RX,-49.5598,-93.966
12.3002,8,PHY_RX,-53.5565,-93.966
12.3004,7,PHY_RX,-40.891,-93.966
12.3004,1,PHY_RX,-41.6286,-93.966
12.3004,3,PHY_RX,-43.4821,-93.966
12.3004,4,PHY_RX,-43.6936,-93.966
12.3004,5,PHY_RX,-45.0177,-93.966
12.3004,9,PHY_RX,-44.9338,-93.966
12.3004,6,PHY_RX,-46.6803,-93.966
12.3004,2,PHY_RX,-49.5609,-93.966
12.3004,8,PHY_RX,-53.5572,-93.966
12.3004,0,PHY_RX,-41.6292,-93.966
12.3004,9,PHY_RX,-45.549,-93.966
12.3004,3,PHY_RX,-47.5552,-93.966
12.3004,5,PHY_RX,-47.6123,-93.966
12.3004,4,PHY_RX,-48.482,-93.966
12.3004,7,PHY_RX,-48.2895,-93.966
12.3004,6,PHY_RX,-52.741,-93.966
12.3004,2,PHY_RX,-53.9473,-93.966
12.3004,8,PHY_RX,-55.0452,-93.966
12.4,1,MAC_TX_OK,NA,NA
12.4002,0,PHY_RX,-42.3781,-93.966
12.4002,0,MAC_TX_OK,NA,NA
12.4002,9,PHY_RX,-44.0619,-93.966
12.4002,3,PHY_RX,-47.0501,-93.966
12.4002,4,PHY_RX,-47.8198,-93.966
12.4002,7,PHY_RX,-47.6733,-93.966
12.4002,5,PHY_RX,-48.0857,-93.966
12.4002,6,PHY_RX,-52.9145,-93.966
12.4002,2,PHY_RX,-54.2808,-93.966
12.4002,8,PHY_RX,-54.5571,-93.966
12.4002,1,PHY_RX,-42.3793,-93.966
12.4002,7,PHY_RX,-42.4948,-93.966
12.4002,4,PHY_RX,-45.536,-93.966
12.4002,9,PHY_RX,-45.0586,-93.966
12.4002,3,PHY_RX,-45.687,-93.966
12.4002,5,PHY_RX,-47.0619,-93.966
12.4002,6,PHY_RX,-47.489,-93.966
12.4002,2,PHY_RX,-50.7886,-93.966
12.4002,8,PHY_RX,-54.3023,-93.966
12.4004,1,PHY_RX,-42.3801,-93.966
12.4004,7,PHY_RX,-42.4957,-93.966
12.4004,4,PHY_RX,-45.5375,-93.966
12.4004,9,PHY_RX,-45.0587,-93.966
12.4004,3,PHY_RX,-45.6887,-93.966
12.4004,5,PHY_RX,-47.0635,-93.966
12.4004,6,PHY_RX,-47.4896,-93.966
12.4004,2,PHY_RX,-50.7896,-93.966
12.4004,8,PHY_RX,-54.303,-93.966
12.4004,0,PHY_RX,-42.3814,-93.966
12.4004,9,PHY_RX,-44.057,-93.966
12.4004,3,PHY_RX,-47.0484,-93.966
12.4004,4,PHY_RX,-47.8175,-93.966
12.4004,7,PHY_RX,-47.6696,-93.966
12.4004,5,PHY_RX,-48.0873,-93.966
12.4004,6,PHY_RX,-52.9151,-93.966
12.4004,2,PHY_RX,-54.2819,-93.966
12.4004,8,PHY_RX,-54.5555,-93.966
12.5,1,MAC_TX_OK,NA,NA
12.5002,0,PHY_RX,-42.3236,-93.966
12.5002,0,MAC_TX_OK,NA,NA
12.5002,9,PHY_RX,-42.596,-93.966
12.5002,3,PHY_RX,-46.5528,-93.966
12.5002,7,PHY_RX,-46.5227,-93.966
12.5002,4,PHY_RX,-47.1422,-93.966
12.5002,5,PHY_RX,-48.5615,-93.966
12.5002,6,PHY_RX,-53.1228,-93.966
12.5002,8,PHY_RX,-54.065,-93.966
12.5002,2,PHY_RX,-54.6198,-93.966
12.5002,1,PHY_RX,-42.3229,-93.966
12.5002,7,PHY_RX,-41.8766,-93.966
12.5002,9,PHY_RX,-43.3912,-93.966
12.5002,3,PHY_RX,-46.2393,-93.966
12.5002,4,PHY_RX,-45.8825,-93.966
12.5002,5,PHY_RX,-47.5968,-93.966
12.5002,6,PHY_RX,-47.8037,-93.966
12.5002,2,PHY_RX,-51.3385,-93.966
12.5002,8,PHY_RX,-54.2961,-93.966
12.5004,1,PHY_RX,-42.3225,-93.966
12.5004,7,PHY_RX,-41.8755,-93.966
12.5004,9,PHY_RX,-43.389,-93.966
12.5004,3,PHY_RX,-46.2392,-93.966
12.5004,4,PHY_RX,-45.8823,-93.966
12.5004,5,PHY_RX,-47.5968,-93.966
